CMS Certification Number (CCN),Provider Name,Provider Address,City/Town,State,ZIP Code,Survey Date,Survey Type,Deficiency Prefix,Deficiency Category,Deficiency Tag Number,Deficiency Description,Scope Severity Code,Deficiency Corrected,Correction Date,Inspection Cycle,Standard Deficiency,Complaint Deficiency,Infection Control Inspection Deficiency,Citation under IDR,Citation under IIDR,Location,Processing Date
115376,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,DUBLIN,GA,31040,2024-05-01,Health,F,Nursing and Physician Services Deficiencies,727,Have a registered nurse on duty 8 hours a day; and  select a registered nurse to be the director of nurses on a full time basis.,E,"Deficient, Provider has date of correction",2024-05-25,2,N,Y,N,N,N,"606 SIMMONS ST,DUBLIN,GA,31040",2026-02-01
115376,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,DUBLIN,GA,31040,2024-05-01,Health,F,Administration Deficiencies,835,Administer the facility in a manner that enables it to use its resources effectively and efficiently.,C,"Deficient, Provider has date of correction",2024-05-25,2,N,Y,N,N,N,"606 SIMMONS ST,DUBLIN,GA,31040",2026-02-01
115376,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,DUBLIN,GA,31040,2024-02-22,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",F,"Deficient, Provider has date of correction",2024-04-05,2,Y,N,N,N,N,"606 SIMMONS ST,DUBLIN,GA,31040",2026-02-01
115376,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,DUBLIN,GA,31040,2022-04-08,Health,F,Resident Rights Deficiencies,585,Honor the resident's right to voice grievances without discrimination or reprisal and the facility must establish a grievance policy and make prompt efforts to resolve grievances.,D,"Deficient, Provider has date of correction",2022-05-23,3,Y,N,N,N,N,"606 SIMMONS ST,DUBLIN,GA,31040",2026-02-01
115376,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,DUBLIN,GA,31040,2022-04-08,Health,F,Resident Assessment and Care Planning Deficiencies,644,Coordinate assessments with the pre-admission screening and resident review program; and referring for services as needed.,D,"Deficient, Provider has date of correction",2022-05-23,3,Y,N,N,N,N,"606 SIMMONS ST,DUBLIN,GA,31040",2026-02-01
115376,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,DUBLIN,GA,31040,2022-04-08,Health,F,Quality of Life and Care Deficiencies,686,Provide appropriate pressure ulcer care and prevent new ulcers from developing.,D,"Deficient, Provider has date of correction",2022-05-23,3,Y,N,N,N,N,"606 SIMMONS ST,DUBLIN,GA,31040",2026-02-01
115376,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,DUBLIN,GA,31040,2022-04-08,Health,F,Pharmacy Service Deficiencies,761,"Ensure drugs and biologicals used in the facility are labeled in accordance with currently accepted professional principles; and all drugs and biologicals must be stored in locked compartments, separately locked, compartments for controlled drugs.",D,"Deficient, Provider has date of correction",2022-05-23,3,Y,N,N,N,N,"606 SIMMONS ST,DUBLIN,GA,31040",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2025-06-13,Health,F,Quality of Life and Care Deficiencies,688,"Provide appropriate care for a resident to maintain and/or improve range of motion (ROM), limited ROM and/or mobility, unless a decline is for a medical reason.",E,"Deficient, Provider has date of correction",2025-07-25,1,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2025-06-13,Health,F,Nursing and Physician Services Deficiencies,732,Post nurse staffing information every day.,C,"Deficient, Provider has date of correction",2025-07-25,1,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2025-06-13,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",609,"Timely report suspected abuse, neglect, or theft and report the results of the investigation to proper authorities.",D,"Deficient, Provider has date of correction",2025-07-25,1,Y,Y,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2025-06-13,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",610,Respond appropriately to all alleged violations.,D,"Deficient, Provider has date of correction",2025-07-25,1,Y,Y,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2025-06-13,Health,F,Nursing and Physician Services Deficiencies,727,Have a registered nurse on duty 8 hours a day; and  select a registered nurse to be the director of nurses on a full time basis.,F,"Deficient, Provider has date of correction",2025-07-25,1,Y,Y,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2024-03-06,Health,F,Pharmacy Service Deficiencies,761,"Ensure drugs and biologicals used in the facility are labeled in accordance with currently accepted professional principles; and all drugs and biologicals must be stored in locked compartments, separately locked, compartments for controlled drugs.",D,"Deficient, Provider has date of correction",2024-04-30,2,N,Y,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2023-09-15,Health,F,Resident Rights Deficiencies,583,Keep residents' personal and medical records private and confidential.,D,"Deficient, Provider has date of correction",2023-10-31,2,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2023-09-15,Health,F,Quality of Life and Care Deficiencies,686,Provide appropriate pressure ulcer care and prevent new ulcers from developing.,D,"Deficient, Provider has date of correction",2023-10-31,2,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2023-09-15,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2023-10-31,2,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2023-09-15,Health,F,Quality of Life and Care Deficiencies,698,"Provide safe, appropriate dialysis care/services for a resident who requires such services.",D,"Deficient, Provider has date of correction",2023-10-31,2,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2023-09-15,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",F,"Deficient, Provider has date of correction",2023-10-31,2,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2023-09-15,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,E,"Deficient, Provider has date of correction",2023-10-31,2,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2023-09-15,Health,F,Pharmacy Service Deficiencies,761,"Ensure drugs and biologicals used in the facility are labeled in accordance with currently accepted professional principles; and all drugs and biologicals must be stored in locked compartments, separately locked, compartments for controlled drugs.",D,"Deficient, Provider has date of correction",2023-10-31,2,Y,Y,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2022-02-11,Health,F,Resident Rights Deficiencies,578,"Honor the resident's right to request, refuse, and/or discontinue treatment, to participate in or refuse to participate in experimental research, and to formulate an advance directive.",D,"Deficient, Provider has date of correction",2022-03-31,3,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2022-02-11,Health,F,Quality of Life and Care Deficiencies,693,Ensure that feeding tubes are  not used unless there is a medical reason and the resident agrees; and provide appropriate care for a resident with a feeding tube.,D,"Deficient, Provider has date of correction",2022-03-31,3,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2022-02-11,Health,F,Pharmacy Service Deficiencies,761,"Ensure drugs and biologicals used in the facility are labeled in accordance with currently accepted professional principles; and all drugs and biologicals must be stored in locked compartments, separately locked, compartments for controlled drugs.",D,"Deficient, Provider has date of correction",2022-03-31,3,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115377,"PRUITTHEALTH - VALDOSTA, LLC",2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602,2022-02-11,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,E,"Deficient, Provider has date of correction",2022-03-31,3,Y,N,N,N,N,"2501 NORTH ASHLEY STREET,VALDOSTA,GA,31602",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2024-05-05,Health,F,Resident Assessment and Care Planning Deficiencies,641,Ensure each resident receives an accurate assessment.,D,"Deficient, Provider has date of correction",2024-06-19,2,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2024-05-05,Health,F,Resident Assessment and Care Planning Deficiencies,656,"Develop and implement a complete care plan that meets all the resident's needs, with timetables and actions that can be measured.",D,"Deficient, Provider has date of correction",2024-06-19,2,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2024-05-05,Health,F,Quality of Life and Care Deficiencies,688,"Provide appropriate care for a resident to maintain and/or improve range of motion (ROM), limited ROM and/or mobility, unless a decline is for a medical reason.",D,"Deficient, Provider has date of correction",2024-06-19,2,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2024-05-05,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2024-06-19,2,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2024-05-05,Health,F,Pharmacy Service Deficiencies,759,Ensure medication error rates are not 5 percent or greater.,D,"Deficient, Provider has date of correction",2024-06-19,2,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2024-05-05,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",F,"Deficient, Provider has date of correction",2024-06-19,2,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2024-05-05,Health,F,Environmental Deficiencies,908,Keep all essential equipment working safely.,F,"Deficient, Provider has date of correction",2024-06-19,2,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2023-11-13,Health,F,Quality of Life and Care Deficiencies,686,Provide appropriate pressure ulcer care and prevent new ulcers from developing.,D,"Deficient, Provider has date of correction",2023-12-28,3,N,Y,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2023-11-13,Health,F,Quality of Life and Care Deficiencies,692,Provide enough food/fluids to maintain a resident's health.,D,"Deficient, Provider has date of correction",2023-12-28,3,N,Y,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2022-10-23,Health,F,Resident Rights Deficiencies,582,Give residents notice of Medicaid/Medicare coverage and potential liability for services not covered.,D,"Deficient, Provider has date of correction",2022-11-18,3,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2022-10-23,Health,F,Pharmacy Service Deficiencies,761,"Ensure drugs and biologicals used in the facility are labeled in accordance with currently accepted professional principles; and all drugs and biologicals must be stored in locked compartments, separately locked, compartments for controlled drugs.",D,"Deficient, Provider has date of correction",2022-11-18,3,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2022-10-23,Health,F,Nutrition and Dietary Deficiencies,803,"Ensure menus must meet the nutritional needs of residents, be prepared in advance, be followed, be updated, be reviewed by dietician, and meet the needs of the resident.",D,"Deficient, Provider has date of correction",2022-11-18,3,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115379,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029,2022-10-23,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",F,"Deficient, Provider has date of correction",2022-11-18,3,Y,N,N,N,N,"4796 HIGHWAY 42 NORTH,FORSYTH,GA,31029",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2025-08-22,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",610,Respond appropriately to all alleged violations.,D,"Deficient, Provider has date of correction",2025-10-06,1,N,Y,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2024-11-24,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2025-01-06,1,Y,Y,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2024-11-24,Health,F,Pharmacy Service Deficiencies,758,"Implement gradual dose reductions(GDR) and non-pharmacological interventions, unless contraindicated, prior to initiating or instead of continuing psychotropic medication; and PRN orders for psychotropic medications are only used when the medication is necessary and PRN use is limited.",D,"Deficient, Provider has date of correction",2025-01-06,1,Y,Y,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2024-11-24,Health,F,Pharmacy Service Deficiencies,761,"Ensure drugs and biologicals used in the facility are labeled in accordance with currently accepted professional principles; and all drugs and biologicals must be stored in locked compartments, separately locked, compartments for controlled drugs.",D,"Deficient, Provider has date of correction",2025-01-06,1,Y,Y,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2024-11-24,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,D,"Deficient, Provider has date of correction",2025-01-06,1,Y,Y,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2022-08-25,Health,F,Resident Rights Deficiencies,623,"Provide timely notification to the resident, and if applicable to the resident representative and ombudsman, before transfer or discharge, including appeal rights.",E,"Deficient, Provider has date of correction",2022-10-09,2,Y,N,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2022-08-25,Health,F,Resident Assessment and Care Planning Deficiencies,641,Ensure each resident receives an accurate assessment.,D,"Deficient, Provider has date of correction",2022-10-09,2,Y,N,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2022-08-25,Health,F,Resident Assessment and Care Planning Deficiencies,644,Coordinate assessments with the pre-admission screening and resident review program; and referring for services as needed.,D,"Deficient, Provider has date of correction",2022-10-09,2,Y,N,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2022-08-25,Health,F,Quality of Life and Care Deficiencies,688,"Provide appropriate care for a resident to maintain and/or improve range of motion (ROM), limited ROM and/or mobility, unless a decline is for a medical reason.",D,"Deficient, Provider has date of correction",2022-10-09,2,Y,N,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2022-08-25,Health,F,Quality of Life and Care Deficiencies,700,"Try different approaches before using a bed rail.  If a bed rail is needed, the facility must (1) assess a resident for safety risk; (2) review these risks and benefits with the resident/representative; (3) get informed consent; and (4) Correctly install and maintain the bed rail.",D,"Deficient, Provider has date of correction",2022-10-09,2,Y,N,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115381,"COTTAGES AT ROCKMART, THE",750 GOODYEAR AVENUE,ROCKMART,GA,30153,2022-08-25,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",E,"Deficient, Provider has date of correction",2022-10-09,2,Y,N,N,N,N,"750 GOODYEAR AVENUE,ROCKMART,GA,30153",2026-02-01
115382,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,GA,31087,2025-03-13,Health,F,Quality of Life and Care Deficiencies,677,Provide care and assistance to perform activities of daily living for any resident who is unable.,D,"Deficient, Provider has date of correction",2025-04-27,1,Y,Y,N,N,N,"11744 HIGHWAY 22 E,SPARTA,GA,31087",2026-02-01
115382,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,GA,31087,2025-03-13,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,D,"Deficient, Provider has date of correction",2025-04-27,1,Y,Y,N,N,N,"11744 HIGHWAY 22 E,SPARTA,GA,31087",2026-02-01
115382,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,GA,31087,2022-10-09,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",E,"Deficient, Provider has date of correction",2022-11-22,2,Y,N,N,N,N,"11744 HIGHWAY 22 E,SPARTA,GA,31087",2026-02-01
115382,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,GA,31087,2021-04-29,Health,F,Resident Rights Deficiencies,561,Honor the resident's right to and the facility must promote and facilitate resident self-determination through support of resident choice.,D,"Deficient, Provider has date of correction",2021-06-13,3,Y,N,N,N,N,"11744 HIGHWAY 22 E,SPARTA,GA,31087",2026-02-01
115382,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,GA,31087,2021-04-29,Health,F,Resident Assessment and Care Planning Deficiencies,656,"Develop and implement a complete care plan that meets all the resident's needs, with timetables and actions that can be measured.",E,"Deficient, Provider has date of correction",2021-06-13,3,Y,N,N,N,N,"11744 HIGHWAY 22 E,SPARTA,GA,31087",2026-02-01
115382,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,GA,31087,2021-04-29,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,D,"Deficient, Provider has date of correction",2021-06-13,3,Y,N,N,N,N,"11744 HIGHWAY 22 E,SPARTA,GA,31087",2026-02-01
115382,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,GA,31087,2021-04-29,Health,F,Pharmacy Service Deficiencies,758,"Implement gradual dose reductions(GDR) and non-pharmacological interventions, unless contraindicated, prior to initiating or instead of continuing psychotropic medication; and PRN orders for psychotropic medications are only used when the medication is necessary and PRN use is limited.",D,"Deficient, Provider has date of correction",2021-06-13,3,Y,N,N,N,N,"11744 HIGHWAY 22 E,SPARTA,GA,31087",2026-02-01
115382,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,GA,31087,2021-04-29,Health,F,Infection Control Deficiencies,883,Develop and implement policies and procedures for flu and pneumonia vaccinations.,E,"Deficient, Provider has date of correction",2021-06-13,3,Y,N,N,N,N,"11744 HIGHWAY 22 E,SPARTA,GA,31087",2026-02-01
115384,PruittHealth - Carrollton,921 OLD NEWNAN ROAD,CARROLLTON,GA,30117,2024-11-14,Health,F,Resident Assessment and Care Planning Deficiencies,655,Create and put into place a plan for meeting the resident's most immediate needs within 48 hours of being admitted,D,"Deficient, Provider has date of correction",2024-12-29,1,Y,Y,N,N,N,"921 OLD NEWNAN ROAD,CARROLLTON,GA,30117",2026-02-01
115384,PruittHealth - Carrollton,921 OLD NEWNAN ROAD,CARROLLTON,GA,30117,2024-11-14,Health,F,Resident Assessment and Care Planning Deficiencies,657,"Develop the complete care plan within 7 days of the comprehensive assessment; and prepared, reviewed, and revised by a team of health professionals.",D,"Deficient, Provider has date of correction",2024-12-29,1,Y,Y,N,N,N,"921 OLD NEWNAN ROAD,CARROLLTON,GA,30117",2026-02-01
