CMS Certification Number (CCN),Provider Name,Provider Address,City/Town,State,ZIP Code,Survey Date,Survey Type,Deficiency Prefix,Deficiency Category,Deficiency Tag Number,Deficiency Description,Scope Severity Code,Deficiency Corrected,Correction Date,Inspection Cycle,Standard Deficiency,Complaint Deficiency,Infection Control Inspection Deficiency,Citation under IDR,Citation under IIDR,Location,Processing Date
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2024-08-01,Health,F,Quality of Life and Care Deficiencies,686,Provide appropriate pressure ulcer care and prevent new ulcers from developing.,G,"Deficient, Provider has date of correction",2024-08-27,2,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2024-08-01,Health,F,Pharmacy Service Deficiencies,759,Ensure medication error rates are not 5 percent or greater.,D,"Deficient, Provider has date of correction",2024-08-27,2,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2024-08-01,Health,F,Nutrition and Dietary Deficiencies,804,"Ensure food and drink is palatable, attractive, and at a safe and appetizing temperature.",E,"Deficient, Provider has date of correction",2024-08-27,2,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-02-24,Health,F,Resident Assessment and Care Planning Deficiencies,657,"Develop the complete care plan within 7 days of the comprehensive assessment; and prepared, reviewed, and revised by a team of health professionals.",D,"Deficient, Provider has date of correction",2023-03-27,3,N,Y,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-02-24,Health,F,Quality of Life and Care Deficiencies,676,Ensure residents do not lose the ability to perform activities of daily living unless there is a medical reason.,E,"Deficient, Provider has date of correction",2023-03-27,3,N,Y,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-08-10,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2023-09-22,3,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-08-10,Health,F,Quality of Life and Care Deficiencies,684,"Provide appropriate treatment and care according to orders, resident’s preferences and goals.",D,"Deficient, Provider has date of correction",2023-09-22,3,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-08-10,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2023-09-22,3,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-08-10,Health,F,Pharmacy Service Deficiencies,761,"Ensure drugs and biologicals used in the facility are labeled in accordance with currently accepted professional principles; and all drugs and biologicals must be stored in locked compartments, separately locked, compartments for controlled drugs.",F,"Deficient, Provider has date of correction",2023-09-22,3,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-08-10,Health,F,Nutrition and Dietary Deficiencies,803,"Ensure menus must meet the nutritional needs of residents, be prepared in advance, be followed, be updated, be reviewed by dietician, and meet the needs of the resident.",E,"Deficient, Provider has date of correction",2023-09-22,3,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-08-10,Health,F,Nutrition and Dietary Deficiencies,806,"Ensure each resident receives and the facility provides food that accommodates resident allergies, intolerances, and preferences, as well as appealing options.",E,"Deficient, Provider has date of correction",2023-09-22,3,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-08-10,Health,F,Nutrition and Dietary Deficiencies,810,Provide special eating equipment and utensils for residents who need them and appropriate assistance.,D,"Deficient, Provider has date of correction",2023-09-22,3,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235280,Medilodge of Alpena,301 Long Rapids Road,Alpena,MI,49707,2023-08-10,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",F,"Deficient, Provider has date of correction",2023-09-22,3,Y,N,N,N,N,"301 Long Rapids Road,Alpena,MI,49707",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Resident Rights Deficiencies,550,"Honor the resident's right to a dignified existence, self-determination, communication, and to exercise his or her rights.",D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Resident Rights Deficiencies,578,"Honor the resident's right to request, refuse, and/or discontinue treatment, to participate in or refuse to participate in experimental research, and to formulate an advance directive.",D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Resident Rights Deficiencies,580,"Immediately tell the resident, the resident's doctor, and a family member of situations (injury/decline/room, etc.)  that affect the resident.",D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Resident Rights Deficiencies,584,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",E,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",607,"Develop and implement policies and procedures to prevent abuse, neglect, and theft.",D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Resident Assessment and Care Planning Deficiencies,657,"Develop the complete care plan within 7 days of the comprehensive assessment; and prepared, reviewed, and revised by a team of health professionals.",D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,E,"Deficient, Provider has date of correction",2025-06-04,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Quality of Life and Care Deficiencies,677,Provide care and assistance to perform activities of daily living for any resident who is unable.,E,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Quality of Life and Care Deficiencies,686,Provide appropriate pressure ulcer care and prevent new ulcers from developing.,D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Nursing and Physician Services Deficiencies,713,Provide or arrange emergency care by a doctor 24 hours a day.,D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Pharmacy Service Deficiencies,759,Ensure medication error rates are not 5 percent or greater.,D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Pharmacy Service Deficiencies,761,"Ensure drugs and biologicals used in the facility are labeled in accordance with currently accepted professional principles; and all drugs and biologicals must be stored in locked compartments, separately locked, compartments for controlled drugs.",D,"Deficient, Provider has date of correction",2025-06-04,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Nutrition and Dietary Deficiencies,806,"Ensure each resident receives and the facility provides food that accommodates resident allergies, intolerances, and preferences, as well as appealing options.",E,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,D,"Deficient, Provider has date of correction",2025-04-30,1,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2025-04-02,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",602,Protect each resident from the wrongful use of the resident's belongings or money.,D,"Deficient, Provider has date of correction",2025-04-30,1,Y,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-09-18,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",600,"Protect each resident from all types of abuse such as physical, mental, sexual abuse, physical punishment, and neglect by anybody.",G,"Deficient, Provider has date of correction",2024-10-08,2,N,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-09-18,Health,F,Quality of Life and Care Deficiencies,684,"Provide appropriate treatment and care according to orders, resident’s preferences and goals.",D,"Deficient, Provider has date of correction",2024-10-08,2,N,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-09-18,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,J,"Deficient, Provider has date of correction",2024-10-08,2,N,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-06-25,Health,F,Resident Rights Deficiencies,580,"Immediately tell the resident, the resident's doctor, and a family member of situations (injury/decline/room, etc.)  that affect the resident.",D,"Deficient, Provider has date of correction",2024-07-15,2,N,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-06-25,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",600,"Protect each resident from all types of abuse such as physical, mental, sexual abuse, physical punishment, and neglect by anybody.",D,"Deficient, Provider has date of correction",2024-07-15,2,N,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-06-25,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",609,"Timely report suspected abuse, neglect, or theft and report the results of the investigation to proper authorities.",D,"Deficient, Provider has date of correction",2024-07-15,2,N,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-06-25,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,G,"Deficient, Provider has date of correction",2024-07-15,2,N,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-06-25,Health,F,Resident Assessment and Care Planning Deficiencies,842,Safeguard resident-identifiable information and/or maintain medical records on each resident that are in accordance with accepted professional standards.,D,"Deficient, Provider has date of correction",2024-07-15,2,N,Y,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",604,"Ensure that each resident is free from the use of physical restraints, unless needed for medical treatment.",D,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",609,"Timely report suspected abuse, neglect, or theft and report the results of the investigation to proper authorities.",D,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",610,Respond appropriately to all alleged violations.,D,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Resident Assessment and Care Planning Deficiencies,656,"Develop and implement a complete care plan that meets all the resident's needs, with timetables and actions that can be measured.",D,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,E,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Quality of Life and Care Deficiencies,677,Provide care and assistance to perform activities of daily living for any resident who is unable.,D,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,G,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,E,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Nutrition and Dietary Deficiencies,801,"Employ sufficient staff with the appropriate competencies and skills sets to carry out the functions of the food and nutrition service, including a qualified dietician.",F,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",F,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2024-03-26,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,F,"Deficient, Provider has date of correction",2024-04-12,2,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2023-04-26,Health,F,Resident Rights Deficiencies,578,"Honor the resident's right to request, refuse, and/or discontinue treatment, to participate in or refuse to participate in experimental research, and to formulate an advance directive.",D,"Deficient, Provider has date of correction",2023-05-24,3,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2023-04-26,Health,F,Resident Assessment and Care Planning Deficiencies,645,PASARR screening for Mental disorders or Intellectual Disabilities,D,"Deficient, Provider has date of correction",2023-05-24,3,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2023-04-26,Health,F,Resident Assessment and Care Planning Deficiencies,656,"Develop and implement a complete care plan that meets all the resident's needs, with timetables and actions that can be measured.",D,"Deficient, Provider has date of correction",2023-05-24,3,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2023-04-26,Health,F,Resident Assessment and Care Planning Deficiencies,657,"Develop the complete care plan within 7 days of the comprehensive assessment; and prepared, reviewed, and revised by a team of health professionals.",D,"Deficient, Provider has date of correction",2023-05-24,3,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2023-04-26,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,D,"Deficient, Provider has date of correction",2023-05-24,3,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2023-04-26,Health,F,Administration Deficiencies,847,Inform resident or representatives choice to enter into binding arbitration agreement and right to refuse.,F,"Deficient, Provider has date of correction",2023-05-24,3,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2023-04-26,Health,F,Infection Control Deficiencies,887,"Educate residents and staff on COVID-19 vaccination, offer the COVID-19 vaccine to eligible residents and staff after education, and properly document each resident and staff member's vaccination status.",E,"Deficient, Provider has date of correction",2023-05-24,3,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235281,Clearstream Rehabilitation and Nursing Center,240 E NORTH ST,HASTINGS,MI,49058,2023-04-26,Health,F,Environmental Deficiencies,921,"Make sure that the nursing home area is safe, easy to use, clean and comfortable for residents, staff and the public.",E,"Deficient, Provider has date of correction",2023-05-24,3,Y,N,N,N,N,"240 E NORTH ST,HASTINGS,MI,49058",2026-02-01
235282,Medilodge of Kalamazoo,1701 S 11th Street,Kalamazoo,MI,49009,2025-05-14,Health,F,Quality of Life and Care Deficiencies,677,Provide care and assistance to perform activities of daily living for any resident who is unable.,D,Past Non-Compliance,2025-04-22,1,N,Y,N,N,N,"1701 S 11th Street,Kalamazoo,MI,49009",2026-02-01
