CMS Certification Number (CCN),Provider Name,Provider Address,City/Town,State,ZIP Code,Survey Date,Survey Type,Deficiency Prefix,Deficiency Category,Deficiency Tag Number,Deficiency Description,Scope Severity Code,Deficiency Corrected,Correction Date,Inspection Cycle,Standard Deficiency,Complaint Deficiency,Infection Control Inspection Deficiency,Citation under IDR,Citation under IIDR,Location,Processing Date
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2024-09-09,Health,F,Quality of Life and Care Deficiencies,686,Provide appropriate pressure ulcer care and prevent new ulcers from developing.,D,"Deficient, Provider has date of correction",2024-09-27,2,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2024-09-09,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,D,"Deficient, Provider has date of correction",2024-09-27,2,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2024-09-09,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,F,"Deficient, Provider has date of correction",2024-09-27,2,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2024-09-09,Health,F,Nutrition and Dietary Deficiencies,804,"Ensure food and drink is palatable, attractive, and at a safe and appetizing temperature.",E,"Deficient, Provider has date of correction",2024-09-27,2,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2024-09-09,Health,F,Nutrition and Dietary Deficiencies,809,"Ensure meals and snacks are served at times in accordance with resident’s needs, preferences, and requests.  Suitable and nourishing alternative meals and snacks must be provided for residents who want to eat at non-traditional times or outside of scheduled meal times.",D,"Deficient, Provider has date of correction",2024-09-27,2,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2024-09-09,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,E,"Deficient, Provider has date of correction",2024-09-27,2,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Quality of Life and Care Deficiencies,678,"Provide basic life support, including CPR, prior to the arrival of emergency medical personnel , subject to physician orders and the resident’s advance directives.",E,"Deficient, Provider has date of correction",2023-12-20,3,Y,N,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Quality of Life and Care Deficiencies,690,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",D,"Deficient, Provider has date of correction",2023-12-20,3,Y,N,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,E,"Deficient, Provider has date of correction",2023-12-20,3,Y,N,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Nutrition and Dietary Deficiencies,804,"Ensure food and drink is palatable, attractive, and at a safe and appetizing temperature.",D,"Deficient, Provider has date of correction",2023-12-20,3,Y,N,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Nutrition and Dietary Deficiencies,806,"Ensure each resident receives and the facility provides food that accommodates resident allergies, intolerances, and preferences, as well as appealing options.",D,"Deficient, Provider has date of correction",2023-12-20,3,Y,N,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",E,"Deficient, Provider has date of correction",2023-12-20,3,Y,N,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Resident Rights Deficiencies,550,"Honor the resident's right to a dignified existence, self-determination, communication, and to exercise his or her rights.",D,"Deficient, Provider has date of correction",2023-12-20,3,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Quality of Life and Care Deficiencies,677,Provide care and assistance to perform activities of daily living for any resident who is unable.,D,"Deficient, Provider has date of correction",2023-12-20,3,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Quality of Life and Care Deficiencies,684,"Provide appropriate treatment and care according to orders, resident’s preferences and goals.",D,"Deficient, Provider has date of correction",2023-12-20,3,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Nutrition and Dietary Deficiencies,810,Provide special eating equipment and utensils for residents who need them and appropriate assistance.,D,"Deficient, Provider has date of correction",2023-12-20,3,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,E,"Deficient, Provider has date of correction",2023-12-20,3,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165376,Aspire of Pleasant Valley,17990 Spencer Road,Pleasant Valley,IA,52767,2023-11-21,Health,F,Infection Control Deficiencies,882,Designate a qualified infection preventionist to be responsible for the infection prevent and control program in the nursing home.,F,"Deficient, Provider has date of correction",2023-12-20,3,Y,Y,N,N,N,"17990 Spencer Road,Pleasant Valley,IA,52767",2026-02-01
165377,Wheatland Manor,316 East Lincolnway,Wheatland,IA,52777,2025-01-09,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,G,"Deficient, Provider has date of correction",2025-01-29,1,Y,N,N,N,N,"316 East Lincolnway,Wheatland,IA,52777",2026-02-01
165377,Wheatland Manor,316 East Lincolnway,Wheatland,IA,52777,2024-02-01,Health,F,Resident Rights Deficiencies,550,"Honor the resident's right to a dignified existence, self-determination, communication, and to exercise his or her rights.",D,"Deficient, Provider has date of correction",2024-02-16,2,Y,N,N,N,N,"316 East Lincolnway,Wheatland,IA,52777",2026-02-01
165377,Wheatland Manor,316 East Lincolnway,Wheatland,IA,52777,2024-02-01,Health,F,Resident Assessment and Care Planning Deficiencies,641,Ensure each resident receives an accurate assessment.,D,"Deficient, Provider has date of correction",2024-02-16,2,Y,N,N,N,N,"316 East Lincolnway,Wheatland,IA,52777",2026-02-01
165377,Wheatland Manor,316 East Lincolnway,Wheatland,IA,52777,2024-02-01,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2024-02-16,2,Y,N,N,N,N,"316 East Lincolnway,Wheatland,IA,52777",2026-02-01
165377,Wheatland Manor,316 East Lincolnway,Wheatland,IA,52777,2024-02-01,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",E,"Deficient, Provider has date of correction",2024-02-16,2,Y,N,N,N,N,"316 East Lincolnway,Wheatland,IA,52777",2026-02-01
165377,Wheatland Manor,316 East Lincolnway,Wheatland,IA,52777,2024-02-01,Health,F,Environmental Deficiencies,919,Make sure that a working call system is available in each resident's  bathroom and bathing area.,D,"Deficient, Provider has date of correction",2024-02-16,2,Y,N,N,N,N,"316 East Lincolnway,Wheatland,IA,52777",2026-02-01
165379,Edgewood Convalescent Home,513 Bell Street,Edgewood,IA,52042,2025-09-25,Health,F,Infection Control Deficiencies,883,Develop and implement policies and procedures for flu and pneumonia vaccinations.,D,"Deficient, Provider has date of correction",2025-10-25,1,Y,N,N,N,N,"513 Bell Street,Edgewood,IA,52042",2026-02-01
165379,Edgewood Convalescent Home,513 Bell Street,Edgewood,IA,52042,2024-10-31,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,F,"Deficient, Provider has date of correction",2024-11-30,2,Y,Y,N,N,N,"513 Bell Street,Edgewood,IA,52042",2026-02-01
165379,Edgewood Convalescent Home,513 Bell Street,Edgewood,IA,52042,2023-10-05,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2023-10-06,3,Y,N,N,N,N,"513 Bell Street,Edgewood,IA,52042",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2025-04-17,Health,F,Quality of Life and Care Deficiencies,686,Provide appropriate pressure ulcer care and prevent new ulcers from developing.,D,"Deficient, Provider has date of correction",2025-05-17,1,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2025-04-17,Health,F,Quality of Life and Care Deficiencies,692,Provide enough food/fluids to maintain a resident's health.,D,"Deficient, Provider has date of correction",2025-05-17,1,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2025-04-17,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2025-05-17,1,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2025-04-17,Health,F,Pharmacy Service Deficiencies,760,Ensure that residents are free from significant medication errors.,E,"Deficient, Provider has date of correction",2025-05-17,1,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2025-04-17,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,D,Past Non-Compliance,2025-01-16,1,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2024-04-25,Health,F,Resident Assessment and Care Planning Deficiencies,644,Coordinate assessments with the pre-admission screening and resident review program; and referring for services as needed.,D,"Deficient, Provider has date of correction",2024-05-25,2,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2024-04-25,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2024-05-25,2,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2024-04-25,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",D,"Deficient, Provider has date of correction",2024-05-25,2,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2024-04-25,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,D,"Deficient, Provider has date of correction",2024-05-25,2,Y,Y,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2023-02-09,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2023-03-11,3,Y,N,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165380,Rehabilitation Center of Belmond,1107 Seventh Street NE,Belmond,IA,50421,2023-02-09,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,E,"Deficient, Provider has date of correction",2023-03-11,3,Y,Y,N,N,N,"1107 Seventh Street NE,Belmond,IA,50421",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-12-23,Health,F,Resident Rights Deficiencies,558,Reasonably accommodate the needs and preferences of each resident.,D,"Deficient, Provider has date of correction",2026-01-03,1,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-12-23,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,D,"Deficient, Provider has date of correction",2026-01-03,1,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-11-05,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,G,"Deficient, Provider has date of correction",2025-11-30,1,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-03-24,Health,F,Resident Rights Deficiencies,550,"Honor the resident's right to a dignified existence, self-determination, communication, and to exercise his or her rights.",D,"Deficient, Provider has date of correction",2025-04-02,1,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,D,"Deficient, Provider has date of correction",2025-09-26,1,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2025-09-26,1,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,E,"Deficient, Provider has date of correction",2025-09-26,1,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Pharmacy Service Deficiencies,760,Ensure that residents are free from significant medication errors.,D,"Deficient, Provider has date of correction",2025-09-26,1,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Nutrition and Dietary Deficiencies,801,"Employ sufficient staff with the appropriate competencies and skills sets to carry out the functions of the food and nutrition service, including a qualified dietician.",F,"Deficient, Provider has date of correction",2025-09-26,1,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Administration Deficiencies,865,Have a  plan that describes the process for conducting QAPI and QAA activities.,F,"Deficient, Provider has date of correction",2025-09-26,1,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Infection Control Deficiencies,887,"Educate residents and staff on COVID-19 vaccination, offer the COVID-19 vaccine to eligible residents and staff after education, and properly document each resident and staff member's vaccination status.",D,"Deficient, Provider has date of correction",2025-09-26,1,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Resident Rights Deficiencies,550,"Honor the resident's right to a dignified existence, self-determination, communication, and to exercise his or her rights.",D,"Deficient, Provider has date of correction",2025-09-26,1,Y,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2025-09-26,1,Y,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Quality of Life and Care Deficiencies,684,"Provide appropriate treatment and care according to orders, resident’s preferences and goals.",D,"Deficient, Provider has date of correction",2025-09-26,1,Y,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2025-09-04,Health,F,Pharmacy Service Deficiencies,759,Ensure medication error rates are not 5 percent or greater.,D,"Deficient, Provider has date of correction",2025-09-26,1,Y,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-12-31,Health,F,Resident Rights Deficiencies,622,Not transfer or discharge a resident without an adequate reason; and must provide documentation and convey specific information  when a resident is transferred or discharged.,D,"Deficient, Provider has date of correction",2025-01-13,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-12-31,Health,F,Resident Rights Deficiencies,623,"Provide timely notification to the resident, and if applicable to the resident representative and ombudsman, before transfer or discharge, including appeal rights.",D,"Deficient, Provider has date of correction",2025-01-13,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-05-22,Health,F,Resident Rights Deficiencies,550,"Honor the resident's right to a dignified existence, self-determination, communication, and to exercise his or her rights.",D,"Deficient, Provider has date of correction",2024-06-15,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-05-22,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",600,"Protect each resident from all types of abuse such as physical, mental, sexual abuse, physical punishment, and neglect by anybody.",D,"Deficient, Provider has date of correction",2024-06-15,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-05-22,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",609,"Timely report suspected abuse, neglect, or theft and report the results of the investigation to proper authorities.",D,"Deficient, Provider has date of correction",2024-06-15,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-05-22,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",610,Respond appropriately to all alleged violations.,D,"Deficient, Provider has date of correction",2024-06-15,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-05-22,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,D,"Deficient, Provider has date of correction",2024-06-15,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-05-22,Health,F,Quality of Life and Care Deficiencies,741,Ensure that the facility has sufficient staff members who possess the  competencies and skills to meet the behavioral health needs of residents.,D,"Deficient, Provider has date of correction",2024-06-15,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-05-22,Health,F,Administration Deficiencies,867,Set up an ongoing quality assessment and assurance group to review quality deficiencies  and develop corrective plans of action.,D,"Deficient, Provider has date of correction",2024-06-15,2,N,Y,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-09-26,Health,F,Resident Assessment and Care Planning Deficiencies,657,"Develop the complete care plan within 7 days of the comprehensive assessment; and prepared, reviewed, and revised by a team of health professionals.",D,"Deficient, Provider has date of correction",2024-10-18,2,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-09-26,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2024-10-18,2,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-09-26,Health,F,Quality of Life and Care Deficiencies,692,Provide enough food/fluids to maintain a resident's health.,D,"Deficient, Provider has date of correction",2024-10-18,2,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-09-26,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2024-10-18,2,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-09-26,Health,F,Quality of Life and Care Deficiencies,697,"Provide safe, appropriate pain management for a resident who requires such services.",D,"Deficient, Provider has date of correction",2024-10-18,2,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-09-26,Health,F,Nutrition and Dietary Deficiencies,801,"Employ sufficient staff with the appropriate competencies and skills sets to carry out the functions of the food and nutrition service, including a qualified dietician.",F,"Deficient, Provider has date of correction",2024-10-18,2,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
165381,Stone Cottage Care Center,900 South Stone Street,Sigourney,IA,52591,2024-09-26,Health,F,Administration Deficiencies,865,Have a  plan that describes the process for conducting QAPI and QAA activities.,C,"Deficient, Provider has date of correction",2024-10-18,2,Y,N,N,N,N,"900 South Stone Street,Sigourney,IA,52591",2026-02-01
