CMS Certification Number (CCN),Provider Name,Provider Address,City/Town,State,ZIP Code,Survey Date,Survey Type,Deficiency Prefix,Deficiency Category,Deficiency Tag Number,Deficiency Description,Scope Severity Code,Deficiency Corrected,Correction Date,Inspection Cycle,Standard Deficiency,Complaint Deficiency,Infection Control Inspection Deficiency,Citation under IDR,Citation under IIDR,Location,Processing Date
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,8057,2024-01-24,Health,F,Quality of Life and Care Deficiencies,677,Provide care and assistance to perform activities of daily living for any resident who is unable.,E,"Deficient, Provider has date of correction",2024-02-16,2,Y,Y,N,N,N,"255 EAST MAIN ST,MOORESTOWN,NJ,08057",2026-02-01
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,8057,2024-01-24,Health,F,Quality of Life and Care Deficiencies,686,Provide appropriate pressure ulcer care and prevent new ulcers from developing.,D,"Deficient, Provider has date of correction",2024-02-16,2,Y,Y,N,N,N,"255 EAST MAIN ST,MOORESTOWN,NJ,08057",2026-02-01
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,8057,2024-01-24,Health,F,Resident Assessment and Care Planning Deficiencies,842,Safeguard resident-identifiable information and/or maintain medical records on each resident that are in accordance with accepted professional standards.,D,"Deficient, Provider has date of correction",2024-02-16,3,N,Y,N,N,N,"255 EAST MAIN ST,MOORESTOWN,NJ,08057",2026-02-01
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,8057,2023-10-19,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,J,Past Non-Compliance,2023-09-08,3,N,Y,N,N,N,"255 EAST MAIN ST,MOORESTOWN,NJ,08057",2026-02-01
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,8057,2023-09-07,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2023-10-04,3,N,Y,N,N,N,"255 EAST MAIN ST,MOORESTOWN,NJ,08057",2026-02-01
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,8057,2023-09-07,Health,F,Quality of Life and Care Deficiencies,677,Provide care and assistance to perform activities of daily living for any resident who is unable.,D,"Deficient, Provider has date of correction",2023-10-04,3,N,Y,N,N,N,"255 EAST MAIN ST,MOORESTOWN,NJ,08057",2026-02-01
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,8057,2021-09-15,Health,F,Resident Assessment and Care Planning Deficiencies,636,"Assess the resident completely in a timely manner  when first admitted, and then periodically, at least every 12 months.",B,"Deficient, Provider has date of correction",2021-10-09,3,Y,N,N,N,N,"255 EAST MAIN ST,MOORESTOWN,NJ,08057",2026-02-01
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,8057,2021-09-15,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",F,"Deficient, Provider has date of correction",2021-10-09,3,Y,N,N,N,N,"255 EAST MAIN ST,MOORESTOWN,NJ,08057",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2025-06-16,Health,F,Resident Rights Deficiencies,552,"Ensure that residents are fully informed and understand their health status, care and treatments.",E,"Deficient, Provider has date of correction",2025-08-09,1,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2025-06-16,Health,F,Resident Assessment and Care Planning Deficiencies,641,Ensure each resident receives an accurate assessment.,D,"Deficient, Provider has date of correction",2025-08-09,1,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2025-06-16,Health,F,Resident Assessment and Care Planning Deficiencies,656,"Develop and implement a complete care plan that meets all the resident's needs, with timetables and actions that can be measured.",D,"Deficient, Provider has date of correction",2025-08-09,1,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2025-06-16,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,E,"Deficient, Provider has date of correction",2025-08-09,1,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2025-06-16,Health,F,Nutrition and Dietary Deficiencies,809,"Ensure meals and snacks are served at times in accordance with resident’s needs, preferences, and requests.  Suitable and nourishing alternative meals and snacks must be provided for residents who want to eat at non-traditional times or outside of scheduled meal times.",F,"Deficient, Provider has date of correction",2025-08-09,1,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2025-06-16,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,D,"Deficient, Provider has date of correction",2025-08-09,1,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2025-06-16,Health,F,Environmental Deficiencies,919,Make sure that a working call system is available in each resident's  bathroom and bathing area.,F,"Deficient, Provider has date of correction",2025-08-09,1,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-06-25,Health,F,Resident Assessment and Care Planning Deficiencies,842,Safeguard resident-identifiable information and/or maintain medical records on each resident that are in accordance with accepted professional standards.,D,"Deficient, Provider has date of correction",2024-07-31,2,N,Y,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Resident Rights Deficiencies,582,Give residents notice of Medicaid/Medicare coverage and potential liability for services not covered.,D,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Resident Assessment and Care Planning Deficiencies,641,Ensure each resident receives an accurate assessment.,D,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Resident Assessment and Care Planning Deficiencies,656,"Develop and implement a complete care plan that meets all the resident's needs, with timetables and actions that can be measured.",D,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Resident Assessment and Care Planning Deficiencies,657,"Develop the complete care plan within 7 days of the comprehensive assessment; and prepared, reviewed, and revised by a team of health professionals.",D,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Quality of Life and Care Deficiencies,693,Ensure that feeding tubes are  not used unless there is a medical reason and the resident agrees; and provide appropriate care for a resident with a feeding tube.,E,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Nursing and Physician Services Deficiencies,711,"Ensure the resident's doctor reviews the resident's care, writes, signs and dates progress notes and orders, at each required visit.",E,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Pharmacy Service Deficiencies,755,Provide pharmaceutical services to meet the needs of each resident and employ or obtain the services of a licensed pharmacist.,E,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Pharmacy Service Deficiencies,756,"Ensure a licensed pharmacist perform a monthly drug regimen review, including the medical chart, following irregularity reporting guidelines in developed policies and procedures.",E,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Pharmacy Service Deficiencies,759,Ensure medication error rates are not 5 percent or greater.,E,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,E,"Deficient, Provider has date of correction",2024-03-12,2,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",607,"Develop and implement policies and procedures to prevent abuse, neglect, and theft.",E,"Deficient, Provider has date of correction",2024-03-12,2,Y,Y,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2024-02-06,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,E,"Deficient, Provider has date of correction",2024-03-12,2,Y,Y,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2023-05-22,Health,F,Nutrition and Dietary Deficiencies,806,"Ensure each resident receives and the facility provides food that accommodates resident allergies, intolerances, and preferences, as well as appealing options.",D,"Deficient, Provider has date of correction",2023-07-17,3,N,Y,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2023-05-22,Health,F,Resident Assessment and Care Planning Deficiencies,842,Safeguard resident-identifiable information and/or maintain medical records on each resident that are in accordance with accepted professional standards.,D,"Deficient, Provider has date of correction",2023-07-17,3,N,Y,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2021-11-01,Health,F,Resident Assessment and Care Planning Deficiencies,656,"Develop and implement a complete care plan that meets all the resident's needs, with timetables and actions that can be measured.",D,"Deficient, Provider has date of correction",2021-12-01,3,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2021-11-01,Health,F,Quality of Life and Care Deficiencies,695,Provide safe and appropriate respiratory care for a resident when needed.,D,"Deficient, Provider has date of correction",2021-12-01,3,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315202,LOPATCONG CENTER,390 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,2021-11-01,Health,F,Infection Control Deficiencies,880,Provide and implement an infection prevention and control program.,D,"Deficient, Provider has date of correction",2022-01-12,3,Y,N,N,N,N,"390 RED SCHOOL LANE,PHILLIPSBURG,NJ,08865",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2025-11-21,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",609,"Timely report suspected abuse, neglect, or theft and report the results of the investigation to proper authorities.",D,"Deficient, Provider has date of correction",2025-12-11,1,N,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2025-05-08,Health,F,Quality of Life and Care Deficiencies,689,Ensure that a nursing home area is free from accident hazards and provides adequate supervision to prevent accidents.,D,"Deficient, Provider has date of correction",2025-06-09,1,N,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Resident Rights Deficiencies,550,"Honor the resident's right to a dignified existence, self-determination, communication, and to exercise his or her rights.",F,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Resident Rights Deficiencies,577,Allow residents to easily view the nursing home's survey results and communicate with advocate agencies.,D,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Resident Assessment and Care Planning Deficiencies,641,Ensure each resident receives an accurate assessment.,D,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Resident Assessment and Care Planning Deficiencies,657,"Develop the complete care plan within 7 days of the comprehensive assessment; and prepared, reviewed, and revised by a team of health professionals.",D,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Resident Assessment and Care Planning Deficiencies,658,Ensure services provided by the nursing facility meet professional standards of quality.,D,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Nursing and Physician Services Deficiencies,710,Obtain a doctor's order to admit a resident and ensure the resident is under a doctor's care.,D,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Nursing and Physician Services Deficiencies,712,Ensure that the resident and his/her doctor meet face-to-face at all required visits.,D,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Nutrition and Dietary Deficiencies,812,"Procure food from sources approved or considered satisfactory and store, prepare, distribute and serve food in accordance with professional standards.",F,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Resident Assessment and Care Planning Deficiencies,842,Safeguard resident-identifiable information and/or maintain medical records on each resident that are in accordance with accepted professional standards.,D,"Deficient, Provider has date of correction",2024-07-23,1,Y,N,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,Nutrition and Dietary Deficiencies,806,"Ensure each resident receives and the facility provides food that accommodates resident allergies, intolerances, and preferences, as well as appealing options.",D,"Deficient, Provider has date of correction",2024-07-23,1,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-12-16,Health,F,Resident Rights Deficiencies,584,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",E,"Deficient, Provider has date of correction",2025-01-13,2,N,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-09-17,Health,F,Nursing and Physician Services Deficiencies,725,Provide enough nursing staff every day to meet the needs of every resident; and have a licensed nurse in charge on each shift.,D,"Deficient, Provider has date of correction",2024-10-09,2,N,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2024-07-03,Health,F,"Freedom from Abuse, Neglect, and Exploitation Deficiencies",609,"Timely report suspected abuse, neglect, or theft and report the results of the investigation to proper authorities.",D,"Deficient, Provider has date of correction",2024-07-23,2,N,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Rights Deficiencies,567,Honor the resident's right to manage his or her financial affairs.,E,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Rights Deficiencies,578,"Honor the resident's right to request, refuse, and/or discontinue treatment, to participate in or refuse to participate in experimental research, and to formulate an advance directive.",D,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Rights Deficiencies,583,Keep residents' personal and medical records private and confidential.,D,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Rights Deficiencies,584,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",E,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Rights Deficiencies,623,"Provide timely notification to the resident, and if applicable to the resident representative and ombudsman, before transfer or discharge, including appeal rights.",D,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Rights Deficiencies,625,Notify the resident or the resident’s representative in writing how long the nursing home will hold the resident’s bed in cases of transfer to a hospital or therapeutic leave.,D,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Assessment and Care Planning Deficiencies,641,Ensure each resident receives an accurate assessment.,D,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Assessment and Care Planning Deficiencies,644,Coordinate assessments with the pre-admission screening and resident review program; and referring for services as needed.,D,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Assessment and Care Planning Deficiencies,645,PASARR screening for Mental disorders or Intellectual Disabilities,D,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Resident Assessment and Care Planning Deficiencies,657,"Develop the complete care plan within 7 days of the comprehensive assessment; and prepared, reviewed, and revised by a team of health professionals.",D,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
315204,CANTERBURY AT CEDAR GROVE,398 POMPTON AVENUE,CEDAR GROVE,NJ,7009,2023-07-26,Health,F,Quality of Life and Care Deficiencies,677,Provide care and assistance to perform activities of daily living for any resident who is unable.,E,"Deficient, Provider has date of correction",2023-08-18,2,Y,Y,N,N,N,"398 POMPTON AVENUE,CEDAR GROVE,NJ,07009",2026-02-01
